,stockName,nTrading,finalCapital,onHold
113,000519.SZ,1,10688.317432236054,1
114,000520.SZ,1,11250.0,0
115,000521.SZ,0,9475.138121546961,1
116,000523.SZ,1,11104.651162790697,0
117,000524.SZ,1,11021.992238033634,0
118,000525.SZ,0,7374.810318664644,1
119,000526.SZ,1,11149.5246326707,0
120,000528.SZ,0,10205.882352941178,1
121,000529.SZ,0,9913.169319826338,1
122,000530.SZ,0,8911.56462585034,1
123,000531.SZ,0,8439.80343980344,1
124,000532.SZ,3,14903.047148858603,1
125,000533.SZ,3,13850.42968422065,1
126,000534.SZ,1,10056.604556419825,1
127,000536.SZ,2,10791.244586032863,1
128,000537.SZ,0,9327.731092436974,1
129,000538.SZ,0,10000.0,0
130,000539.SZ,0,10000.0,0
131,000540.SZ,0,8102.189781021898,1
132,000541.SZ,0,10000.0,0
133,000543.SZ,0,10000.0,0
134,000544.SZ,1,11186.991869918698,0
135,000545.SZ,0,10000.0,0
136,000546.SZ,0,10000.0,0
137,000547.SZ,1,11124.324324324323,0
138,000548.SZ,0,8802.521008403362,1
139,000550.SZ,1,6658.7410902730135,1
140,000551.SZ,0,9970.149253731342,1
141,000552.SZ,0,9116.60777385159,1
142,000553.SZ,1,11322.233104799216,0
143,000554.SZ,0,8347.529812606474,1
144,000555.SZ,2,12557.606958455313,0
145,000557.SZ,0,8333.333333333334,1
146,000558.SZ,1,11027.027027027028,0
147,000559.SZ,1,11177.474402730373,0
148,000560.SZ,0,7641.843971631206,1
149,000561.SZ,1,11065.449010654489,0
150,000563.SZ,0,9866.369710467705,1
151,000564.SZ,0,7709.677419354839,1
152,000565.SZ,1,11185.567010309278,0
153,000566.SZ,0,8470.254957507083,1
154,000567.SZ,0,7433.9933993399345,1
155,000568.SZ,0,10000.0,0
156,000570.SZ,2,12967.078684899112,0
157,000571.SZ,2,10245.855127925155,1
158,000572.SZ,1,8134.064379200566,1
159,000573.SZ,0,10000.0,0
160,000576.SZ,0,7366.892545982575,1
161,000581.SZ,0,8918.539325842698,1
162,000582.SZ,0,10078.828828828828,1
163,000584.SZ,0,7731.196054254007,1
164,000585.SZ,0,8065.843621399175,1
165,000586.SZ,4,17389.5960005794,0
166,000587.SZ,1,7493.76682956019,1
167,000589.SZ,1,11193.595988061823,1
168,000590.SZ,1,10094.82360698978,1
169,000591.SZ,1,11017.964071856288,0
170,000592.SZ,0,7611.548556430445,1
171,000593.SZ,2,12309.100245146758,0
172,000595.SZ,2,10547.356397847845,1
173,000596.SZ,0,10000.0,0
174,000597.SZ,1,10319.907279416455,1
175,000598.SZ,0,10000.0,0
176,000599.SZ,1,11270.16129032258,0
177,000600.SZ,0,10000.0,0
178,000601.SZ,1,11032.967032967032,0
179,000603.SZ,0,10957.602339181287,1
180,000605.SZ,0,7577.433628318584,1
181,000606.SZ,1,9691.198874956051,1
182,000607.SZ,1,11947.352216748768,1
183,000608.SZ,0,8313.659359190557,1
184,000609.SZ,1,11520.57245080501,0
185,000610.SZ,1,7410.936987200526,1
186,000611.SZ,0,6410.684474123538,1
187,000612.SZ,1,11174.934725848565,0
188,000613.SZ,1,10357.282966786252,1
189,000615.SZ,0,7122.186495176848,1
190,000616.SZ,0,7665.615141955837,1
191,000617.SZ,1,11244.707874682472,0
192,000619.SZ,0,10451.263537906138,1
193,000620.SZ,1,10301.919473615406,1
194,000622.SZ,3,14800.30527497194,0
195,000623.SZ,0,10000.0,0
196,000625.SZ,1,11253.196930946293,0
197,000626.SZ,0,8068.669527896995,1
198,000627.SZ,1,11097.17868338558,0
199,000628.SZ,0,9909.638554216866,1
200,000629.SZ,0,10000.0,0
201,000630.SZ,0,10000.0,0
202,000631.SZ,0,9622.641509433963,1
203,000632.SZ,1,11250.0,0
204,000633.SZ,0,7500.0,1
205,000635.SZ,0,8911.56462585034,1
206,000636.SZ,1,11070.889894419306,0
207,000637.SZ,0,8750.000000000002,1
208,000638.SZ,1,10111.60302527209,1
209,000639.SZ,1,8793.804025490568,1
210,000650.SZ,0,7900.0,1
211,000651.SZ,1,11370.075684067533,0
212,000652.SZ,0,9690.721649484536,1
213,000655.SZ,2,13701.003021655197,1
214,000656.SZ,1,11086.309523809525,0
215,000657.SZ,1,11042.735042735043,0
216,000659.SZ,0,10000.0,0
217,000661.SZ,0,10000.0,0
218,000662.SZ,1,10587.655402815053,1
219,000663.SZ,2,9254.531126871552,1
220,000665.SZ,1,10745.062254398736,1
221,000666.SZ,0,8837.391987431265,1
222,000667.SZ,0,10000.0,0
223,000668.SZ,1,11225.188227241615,0
224,000669.SZ,1,6395.774089467352,1
225,000670.SZ,1,4409.652584589506,1
226,000671.SZ,1,11234.177215189873,0
227,000672.SZ,1,11141.592920353982,0
228,000673.SZ,3,13761.653444843314,1
229,000676.SZ,1,11313.465783664458,0
230,000677.SZ,2,13375.125384578905,1
231,000678.SZ,0,7430.406852248395,1
232,000679.SZ,0,8814.814814814816,1
233,000680.SZ,0,8795.180722891566,1
234,000681.SZ,0,7601.410934744267,1
235,000682.SZ,0,9491.525423728815,1
236,000683.SZ,0,7937.062937062938,1
237,000685.SZ,0,10000.0,0
238,000686.SZ,0,10508.474576271188,1
239,000687.SZ,2,12805.37937514682,0
240,000688.SZ,1,11003.460207612457,0
241,000690.SZ,0,8345.642540620385,1
242,000691.SZ,0,9413.145539906103,1
243,000692.SZ,0,9392.97124600639,1
244,000693.SZ,0,3217.3913043478265,1
245,000695.SZ,0,7384.00789733465,1
246,000697.SZ,2,12657.749679981194,0
247,000698.SZ,0,7832.167832167831,1
248,000700.SZ,1,11283.422459893047,0
249,000701.SZ,0,7984.962406015037,1
250,000702.SZ,0,8335.74529667149,1
251,000703.SZ,0,10000.0,0
252,000705.SZ,0,9970.059880239522,1
253,000707.SZ,0,8531.855955678671,1
254,000708.SZ,1,11064.99608457322,0
255,000709.SZ,0,10000.0,0
256,000710.SZ,1,11122.448979591836,0
257,000711.SZ,1,10474.182758523768,1
258,000712.SZ,1,11360.708534621577,0
259,000713.SZ,1,8763.89820800262,1
260,000715.SZ,0,8505.586592178772,1
261,000716.SZ,0,8648.648648648648,1
262,000717.SZ,0,9916.317991631799,1
263,000718.SZ,1,11014.084507042255,0
264,000719.SZ,0,9715.061058344641,1
265,000720.SZ,0,9527.97202797203,1
266,000721.SZ,0,8607.068607068606,1
267,000722.SZ,0,8355.995055624227,1
268,000723.SZ,0,5871.73100871731,1
269,000725.SZ,1,11385.542168674698,0
270,000726.SZ,0,10000.0,0
271,000727.SZ,0,7517.985611510791,1
272,000728.SZ,0,10510.204081632652,1
273,000729.SZ,0,10000.0,0
274,000731.SZ,0,8683.333333333332,1
275,000732.SZ,0,7925.2577319587635,1
276,000733.SZ,0,10000.0,0
277,000735.SZ,0,8951.541850220265,1
278,000736.SZ,0,9210.866752910737,1
279,000737.SZ,0,6837.209302325582,1
280,000738.SZ,0,10000.0,0
281,000739.SZ,0,10000.0,0
282,000750.SZ,0,10113.636363636362,1
283,000751.SZ,1,11273.291925465837,0
284,000752.SZ,1,6852.28567810561,1
285,000753.SZ,0,8567.335243553009,1
286,000755.SZ,0,8229.166666666668,1
287,000756.SZ,0,10758.226037195993,1
288,000757.SZ,0,10000.0,0
289,000758.SZ,1,11270.588235294117,0
290,000759.SZ,1,11148.325358851676,0
291,000760.SZ,2,5787.316182628211,1
292,000761.SZ,0,10000.0,0
293,000762.SZ,0,9325.0,1
294,000766.SZ,0,7406.56851642129,1
295,000767.SZ,0,9101.12359550562,1
296,000768.SZ,0,10000.0,0
297,000776.SZ,0,10827.980014275518,1
298,000777.SZ,1,11032.863849765257,0
299,000778.SZ,0,9413.092550790068,1
