,stockName,nTrading,finalCapital,onHold
126,000536.SZ,1,9746.930593836134,1
127,000537.SZ,0,10000.0,0
128,000538.SZ,0,10000.0,0
129,000539.SZ,0,10000.0,0
130,000540.SZ,0,10000.0,0
131,000541.SZ,0,10000.0,0
132,000543.SZ,0,10000.0,0
133,000544.SZ,0,10000.0,0
134,000545.SZ,0,10000.0,0
135,000546.SZ,0,10000.0,0
136,000547.SZ,0,10000.0,0
137,000548.SZ,0,10000.0,0
138,000550.SZ,0,10000.0,0
139,000551.SZ,0,10000.0,0
140,000552.SZ,0,10000.0,0
141,000553.SZ,0,10000.0,0
142,000554.SZ,0,10000.0,0
143,000555.SZ,0,10000.0,0
144,000557.SZ,0,10000.0,0
145,000558.SZ,0,10000.0,0
146,000559.SZ,0,10000.0,0
147,000560.SZ,0,10000.0,0
148,000561.SZ,0,10000.0,0
149,000563.SZ,0,9866.369710467705,1
150,000564.SZ,0,10000.0,0
151,000565.SZ,0,10000.0,0
152,000566.SZ,0,10000.0,0
153,000567.SZ,0,10000.0,0
154,000568.SZ,0,10000.0,0
155,000570.SZ,0,10000.0,0
156,000571.SZ,0,10000.0,0
157,000572.SZ,0,10000.0,0
158,000573.SZ,0,10000.0,0
159,000576.SZ,0,10000.0,0
160,000581.SZ,0,10000.0,0
161,000582.SZ,0,10000.0,0
162,000584.SZ,0,10000.0,0
163,000585.SZ,0,10000.0,0
164,000586.SZ,0,10000.0,0
165,000587.SZ,0,10000.0,0
166,000589.SZ,0,9978.586723768738,1
167,000590.SZ,0,10000.0,0
168,000591.SZ,0,10000.0,0
169,000592.SZ,0,7611.548556430445,1
170,000593.SZ,0,10000.0,0
171,000595.SZ,0,10000.0,0
172,000596.SZ,0,10000.0,0
173,000597.SZ,0,10000.0,0
174,000598.SZ,0,10000.0,0
175,000599.SZ,0,10000.0,0
176,000600.SZ,0,10000.0,0
177,000601.SZ,0,10000.0,0
178,000603.SZ,0,10000.0,0
179,000605.SZ,0,10000.0,0
180,000606.SZ,0,10000.0,0
181,000607.SZ,0,10000.0,0
182,000608.SZ,0,10000.0,0
183,000609.SZ,0,10000.0,0
184,000610.SZ,0,6620.938628158846,1
185,000611.SZ,0,10000.0,0
186,000612.SZ,0,10000.0,0
187,000613.SZ,0,10000.0,0
188,000615.SZ,0,10000.0,0
189,000616.SZ,0,10000.0,0
190,000617.SZ,0,10000.0,0
191,000619.SZ,0,10000.0,0
192,000620.SZ,0,10000.0,0
193,000622.SZ,0,10000.0,0
194,000623.SZ,0,10000.0,0
195,000625.SZ,0,10000.0,0
196,000626.SZ,0,10000.0,0
197,000627.SZ,0,10000.0,0
198,000628.SZ,0,10000.0,0
199,000629.SZ,0,10000.0,0
200,000630.SZ,0,10000.0,0
201,000631.SZ,0,10000.0,0
202,000632.SZ,0,10000.0,0
203,000633.SZ,0,10000.0,0
204,000635.SZ,0,10000.0,0
205,000636.SZ,1,11070.889894419306,0
206,000637.SZ,0,10000.0,0
207,000638.SZ,0,10000.0,0
208,000639.SZ,0,10000.0,0
209,000650.SZ,0,7900.0,1
210,000651.SZ,1,11370.075684067533,0
211,000652.SZ,0,10000.0,0
212,000655.SZ,0,10000.0,0
213,000656.SZ,0,10000.0,0
214,000657.SZ,0,10000.0,0
215,000659.SZ,0,10000.0,0
216,000661.SZ,0,10000.0,0
217,000662.SZ,0,10000.0,0
218,000663.SZ,0,10000.0,0
219,000665.SZ,0,10000.0,0
220,000666.SZ,0,10000.0,0
221,000667.SZ,0,10000.0,0
222,000668.SZ,0,10000.0,0
223,000669.SZ,0,10000.0,0
224,000670.SZ,0,3996.24765478424,1
225,000671.SZ,0,10000.0,0
226,000672.SZ,0,10000.0,0
227,000673.SZ,1,11021.33073466515,1
228,000676.SZ,0,10000.0,0
229,000677.SZ,0,10000.0,0
230,000678.SZ,0,10000.0,0
231,000679.SZ,0,10000.0,0
232,000680.SZ,0,10000.0,0
233,000681.SZ,0,10000.0,0
234,000682.SZ,0,10000.0,0
235,000683.SZ,0,7937.062937062938,1
236,000685.SZ,0,10000.0,0
237,000686.SZ,0,10508.474576271188,1
238,000687.SZ,0,10000.0,0
239,000688.SZ,0,10000.0,0
240,000690.SZ,0,10000.0,0
241,000691.SZ,0,10000.0,0
242,000692.SZ,0,10000.0,0
243,000695.SZ,0,10000.0,0
244,000697.SZ,0,10000.0,0
245,000698.SZ,0,10000.0,0
246,000700.SZ,0,10000.0,0
247,000701.SZ,0,10000.0,0
248,000702.SZ,0,10000.0,0
249,000703.SZ,0,10000.0,0
250,000705.SZ,0,10000.0,0
251,000707.SZ,0,10000.0,0
252,000708.SZ,0,10000.0,0
253,000709.SZ,0,10000.0,0
254,000710.SZ,0,10000.0,0
255,000711.SZ,0,10000.0,0
256,000712.SZ,0,10000.0,0
257,000713.SZ,1,8763.89820800262,1
258,000715.SZ,0,10000.0,0
259,000716.SZ,0,10000.0,0
260,000717.SZ,0,10000.0,0
261,000718.SZ,0,10000.0,0
262,000719.SZ,0,10000.0,0
263,000720.SZ,0,10000.0,0
264,000721.SZ,0,10000.0,0
265,000722.SZ,0,10000.0,0
266,000723.SZ,0,5871.73100871731,1
267,000725.SZ,1,11385.542168674698,0
268,000726.SZ,0,10000.0,0
269,000727.SZ,0,7517.985611510791,1
270,000728.SZ,0,10000.0,0
271,000729.SZ,0,10000.0,0
272,000731.SZ,0,10000.0,0
273,000732.SZ,0,10000.0,0
274,000733.SZ,0,10000.0,0
275,000735.SZ,0,8951.541850220265,1
276,000736.SZ,0,10000.0,0
277,000737.SZ,0,10000.0,0
278,000738.SZ,0,10000.0,0
279,000739.SZ,0,10000.0,0
280,000750.SZ,0,10113.636363636362,1
281,000751.SZ,0,10000.0,0
282,000752.SZ,0,10000.0,0
283,000753.SZ,0,10000.0,0
284,000755.SZ,0,10000.0,0
285,000756.SZ,0,10000.0,0
286,000757.SZ,0,10000.0,0
287,000758.SZ,0,10000.0,0
288,000759.SZ,0,10000.0,0
289,000760.SZ,0,10000.0,0
290,000761.SZ,0,10000.0,0
291,000762.SZ,0,10000.0,0
292,000766.SZ,0,10000.0,0
293,000767.SZ,0,10000.0,0
294,000768.SZ,0,10000.0,0
295,000776.SZ,0,10827.980014275518,1
296,000777.SZ,0,10000.0,0
297,000778.SZ,0,10000.0,0
298,000779.SZ,0,10000.0,0
299,000780.SZ,0,10000.0,0
300,000782.SZ,0,10000.0,0
301,000783.SZ,0,10000.0,0
302,000785.SZ,0,10000.0,0
303,000786.SZ,0,10000.0,0
304,000788.SZ,0,10000.0,0
305,000789.SZ,0,10000.0,0
306,000790.SZ,0,10000.0,0
307,000791.SZ,0,10000.0,0
308,000792.SZ,0,10000.0,0
309,000793.SZ,0,10000.0,0
310,000795.SZ,0,10000.0,0
311,000796.SZ,0,10000.0,0
312,000797.SZ,0,10000.0,0
313,000798.SZ,0,10000.0,0
314,000799.SZ,1,11155.93705293276,0
315,000800.SZ,1,11276.391554702495,0
316,000801.SZ,0,10000.0,0
317,000802.SZ,0,10000.0,0
318,000803.SZ,0,10000.0,0
319,000806.SZ,0,10000.0,0
320,000807.SZ,0,10000.0,0
321,000809.SZ,0,10000.0,0
322,000810.SZ,0,10000.0,0
323,000811.SZ,0,10000.0,0
324,000812.SZ,0,10000.0,0
325,000813.SZ,0,10000.0,0
326,000815.SZ,0,5954.265611257696,1
327,000816.SZ,0,10000.0,0
328,000818.SZ,0,10000.0,0
329,000819.SZ,0,10000.0,0
330,000820.SZ,0,10000.0,0
331,000821.SZ,0,10000.0,0
332,000822.SZ,0,10000.0,0
333,000823.SZ,1,11000.95328884652,0
334,000825.SZ,0,10000.0,0
335,000826.SZ,0,10000.0,0
336,000828.SZ,0,10000.0,0
337,000829.SZ,0,10000.0,0
338,000830.SZ,0,8191.738113795791,1
339,000831.SZ,0,10000.0,0
340,000833.SZ,0,10000.0,0
341,000835.SZ,0,10000.0,0
342,000836.SZ,1,11061.32075471698,0
343,000837.SZ,0,10000.0,0
344,000838.SZ,0,10000.0,0
345,000839.SZ,0,7314.0495867768595,1
346,000848.SZ,0,10000.0,0
347,000850.SZ,0,10000.0,0
348,000851.SZ,0,8129.395218002813,1
349,000852.SZ,0,10000.0,0
350,000856.SZ,0,10000.0,0
351,000858.SZ,0,10000.0,0
352,000859.SZ,2,12583.524362288446,0
353,000860.SZ,0,10000.0,0
354,000861.SZ,0,10000.0,0
355,000862.SZ,2,13884.083023497828,0
356,000863.SZ,0,10000.0,0
357,000868.SZ,0,10000.0,0
358,000869.SZ,0,10000.0,0
359,000875.SZ,0,10000.0,0
360,000876.SZ,1,11221.945137157109,0
361,000877.SZ,0,10000.0,0
362,000878.SZ,0,10000.0,0
363,000880.SZ,0,10000.0,0
364,000881.SZ,0,10000.0,0
365,000882.SZ,0,10000.0,0
366,000883.SZ,0,10000.0,0
367,000885.SZ,0,10000.0,0
368,000886.SZ,0,10000.0,0
369,000887.SZ,0,10000.0,0
370,000888.SZ,0,10000.0,0
371,000889.SZ,0,10000.0,0
372,000890.SZ,0,10000.0,0
373,000892.SZ,0,10000.0,0
374,000893.SZ,0,10000.0,0
375,000895.SZ,0,10000.0,0
376,000897.SZ,0,10000.0,0
377,000898.SZ,0,10000.0,0
378,000899.SZ,0,10000.0,0
379,000900.SZ,0,10000.0,0
380,000901.SZ,0,10000.0,0
381,000902.SZ,0,10000.0,0
382,000903.SZ,0,10000.0,0
383,000905.SZ,0,10000.0,0
384,000906.SZ,0,10000.0,0
385,000908.SZ,0,10000.0,0
386,000909.SZ,0,10000.0,0
387,000910.SZ,0,10000.0,0
388,000911.SZ,0,10000.0,0
389,000912.SZ,0,10000.0,0
390,000913.SZ,0,10000.0,0
391,000915.SZ,0,10000.0,0
392,000917.SZ,0,7747.12643678161,1
393,000918.SZ,0,10000.0,0
394,000919.SZ,0,10000.0,0
395,000920.SZ,0,10000.0,0
396,000921.SZ,0,10000.0,0
397,000922.SZ,0,10000.0,0
398,000923.SZ,0,10000.0,0
399,000925.SZ,0,10000.0,0
400,000926.SZ,0,10000.0,0
401,000927.SZ,0,9718.045112781954,1
402,000928.SZ,0,10000.0,0
403,000929.SZ,0,10000.0,0
404,000930.SZ,0,10000.0,0
405,000931.SZ,0,10000.0,0
406,000932.SZ,0,10000.0,0
407,000933.SZ,0,10000.0,0
408,000935.SZ,0,10000.0,0
409,000936.SZ,0,10000.0,0
410,000937.SZ,0,10000.0,0
411,000938.SZ,0,10000.0,0
412,000948.SZ,0,10000.0,0
413,000949.SZ,0,10000.0,0
414,000950.SZ,0,10000.0,0
415,000951.SZ,0,10000.0,0
416,000952.SZ,0,10000.0,0
417,000953.SZ,0,10000.0,0
418,000955.SZ,0,10000.0,0
419,000957.SZ,0,7968.936678614098,1
420,000958.SZ,0,7550.7442489851155,1
421,000959.SZ,0,10000.0,0
422,000960.SZ,0,10000.0,0
423,000961.SZ,0,10000.0,0
424,000962.SZ,0,10000.0,0
425,000963.SZ,0,7938.782155649626,1
426,000965.SZ,0,10000.0,0
427,000966.SZ,0,10000.0,0
428,000967.SZ,0,10000.0,0
429,000968.SZ,0,10000.0,0
430,000969.SZ,0,10000.0,0
431,000970.SZ,0,10000.0,0
432,000971.SZ,0,10000.0,0
433,000972.SZ,0,10000.0,0
434,000973.SZ,0,10000.0,0
435,000975.SZ,0,9510.831586303284,1
436,000976.SZ,0,10000.0,0
437,000977.SZ,2,13415.792677579278,0
438,000978.SZ,0,10000.0,0
439,000980.SZ,0,10000.0,0
440,000981.SZ,0,10000.0,0
441,000982.SZ,0,10000.0,0
442,000983.SZ,0,10000.0,0
443,000985.SZ,0,10000.0,0
444,000987.SZ,0,10000.0,0
445,000988.SZ,0,10000.0,0
446,000989.SZ,0,10000.0,0
447,000990.SZ,0,5697.808535178777,1
448,000993.SZ,0,10000.0,0
449,000996.SZ,0,7220.708446866485,1
450,000997.SZ,0,10000.0,0
451,000998.SZ,0,10000.0,0
452,000999.SZ,0,10000.0,0
453,001696.SZ,0,7357.774968394438,1
454,001872.SZ,0,10000.0,0
455,001896.SZ,0,10000.0,0
456,001914.SZ,0,10000.0,0
457,001965.SZ,0,10000.0,0
458,001979.SZ,0,10000.0,0
459,002001.SZ,1,11116.780045351474,0
460,002002.SZ,1,11020.408163265307,0
461,002003.SZ,0,10000.0,0
462,002004.SZ,0,10000.0,0
463,002005.SZ,0,10000.0,0
464,002006.SZ,0,10000.0,0
465,002007.SZ,0,10000.0,0
466,002008.SZ,1,11369.52714535902,0
467,002009.SZ,0,10000.0,0
468,002010.SZ,0,10000.0,0
469,002011.SZ,0,10000.0,0
470,002012.SZ,0,10000.0,0
471,002013.SZ,0,10000.0,0
472,002014.SZ,0,10000.0,0
473,002015.SZ,0,10000.0,0
474,002016.SZ,0,10000.0,0
475,002017.SZ,4,16208.317539149244,0
476,002018.SZ,0,10000.0,0
477,002019.SZ,0,10000.0,0
478,002020.SZ,0,10000.0,0
479,002021.SZ,0,10000.0,0
480,002022.SZ,0,10000.0,0
481,002023.SZ,0,10000.0,0
482,002024.SZ,0,8670.668953687822,1
483,002025.SZ,0,10000.0,0
484,002026.SZ,0,10000.0,0
485,002027.SZ,0,10610.169491525423,1
486,002028.SZ,0,10000.0,0
487,002029.SZ,0,10000.0,0
488,002030.SZ,0,10000.0,0
489,002031.SZ,0,10000.0,0
490,002032.SZ,0,10000.0,0
491,002033.SZ,0,10000.0,0
492,002034.SZ,0,10000.0,0
493,002035.SZ,0,10000.0,0
494,002036.SZ,0,10000.0,0
495,002037.SZ,0,10000.0,0
496,002038.SZ,0,10000.0,0
497,002039.SZ,0,10000.0,0
498,002040.SZ,0,10000.0,0
499,002041.SZ,0,10000.0,0
500,002042.SZ,0,10000.0,0
501,002043.SZ,0,10000.0,0
502,002044.SZ,0,10000.0,0
503,002045.SZ,0,10000.0,0
504,002046.SZ,0,10000.0,0
505,002047.SZ,0,10000.0,0
506,002048.SZ,0,10000.0,0
507,002049.SZ,1,11154.154421586962,0
508,002050.SZ,0,10000.0,0
509,002051.SZ,0,10000.0,0
510,002052.SZ,0,10000.0,0
511,002053.SZ,0,10000.0,0
512,002054.SZ,2,12224.057484264431,0
513,002055.SZ,0,10000.0,0
514,002056.SZ,0,10000.0,0
515,002057.SZ,2,12679.513774807443,1
516,002058.SZ,0,10000.0,0
517,002059.SZ,0,10000.0,0
518,002060.SZ,0,10000.0,0
519,002061.SZ,0,10000.0,0
520,002062.SZ,0,10000.0,0
521,002063.SZ,0,10000.0,0
522,002064.SZ,0,10000.0,0
523,002065.SZ,0,10000.0,0
524,002066.SZ,0,10000.0,0
525,002067.SZ,0,10000.0,0
526,002068.SZ,0,10000.0,0
527,002069.SZ,0,10000.0,0
528,002071.SZ,0,10000.0,0
529,002072.SZ,0,10000.0,0
530,002073.SZ,0,10000.0,0
531,002074.SZ,0,10000.0,0
532,002075.SZ,0,10000.0,0
533,002076.SZ,0,10000.0,0
534,002077.SZ,1,11134.289439374183,0
535,002078.SZ,0,10000.0,0
536,002079.SZ,0,10000.0,0
537,002080.SZ,0,10000.0,0
538,002081.SZ,0,10000.0,0
539,002082.SZ,0,10000.0,0
540,002083.SZ,0,10000.0,0
541,002084.SZ,0,10000.0,0
542,002085.SZ,0,10000.0,0
543,002086.SZ,0,10000.0,0
544,002087.SZ,0,10000.0,0
545,002088.SZ,0,10000.0,0
546,002089.SZ,0,3503.7878787878785,1
547,002090.SZ,0,10000.0,0
548,002091.SZ,0,10000.0,0
549,002092.SZ,0,10000.0,0
550,002093.SZ,1,11421.965317919075,0
551,002094.SZ,0,10000.0,0
552,002095.SZ,0,10000.0,0
553,002096.SZ,0,10000.0,0
554,002097.SZ,0,10000.0,0
555,002098.SZ,0,10000.0,0
556,002099.SZ,0,8661.800486618004,1
557,002100.SZ,1,11063.596491228072,0
558,002101.SZ,0,10000.0,0
559,002102.SZ,0,10000.0,0
560,002103.SZ,0,10000.0,0
561,002104.SZ,0,10000.0,0
562,002105.SZ,0,10000.0,0
563,002106.SZ,0,10000.0,0
564,002107.SZ,0,10000.0,0
565,002108.SZ,0,10000.0,0
566,002109.SZ,0,10000.0,0
567,002110.SZ,0,10000.0,0
568,002111.SZ,0,10000.0,0
569,002112.SZ,0,10000.0,0
570,002113.SZ,0,10000.0,0
571,002114.SZ,0,10000.0,0
572,002115.SZ,1,11432.246998284734,0
573,002116.SZ,0,10000.0,0
574,002117.SZ,0,10000.0,0
575,002118.SZ,0,5333.333333333334,1
576,002119.SZ,2,11972.062224041052,1
577,002120.SZ,0,10000.0,0
578,002121.SZ,0,10000.0,0
579,002122.SZ,0,10000.0,0
580,002123.SZ,0,10639.599555061179,1
581,002124.SZ,0,6918.4123484013235,1
582,002125.SZ,0,10000.0,0
583,002126.SZ,0,10000.0,0
584,002127.SZ,0,10000.0,0
585,002128.SZ,0,10000.0,0
586,002129.SZ,1,11094.091903719911,0
587,002130.SZ,0,10000.0,0
588,002131.SZ,0,10000.0,0
589,002132.SZ,0,10000.0,0
590,002133.SZ,0,10000.0,0
591,002134.SZ,0,10000.0,0
592,002135.SZ,0,10000.0,0
593,002136.SZ,0,10000.0,0
594,002137.SZ,0,10000.0,0
595,002138.SZ,0,10000.0,0
596,002139.SZ,0,10000.0,0
597,002140.SZ,0,10000.0,0
598,002141.SZ,0,10000.0,0
599,002142.SZ,0,10000.0,0
600,002143.SZ,0,10000.0,0
601,002144.SZ,0,10000.0,0
602,002145.SZ,0,10000.0,0
603,002146.SZ,0,9415.708812260536,1
604,002147.SZ,0,10000.0,0
605,002148.SZ,0,10000.0,0
606,002149.SZ,0,10000.0,0
607,002150.SZ,0,10000.0,0
608,002151.SZ,0,10000.0,0
609,002152.SZ,0,10000.0,0
610,002153.SZ,0,10000.0,0
611,002154.SZ,0,10000.0,0
612,002155.SZ,0,10000.0,0
613,002156.SZ,0,10000.0,0
614,002157.SZ,3,13534.850816636705,0
615,002158.SZ,0,10000.0,0
616,002159.SZ,0,10000.0,0
617,002160.SZ,0,10000.0,0
618,002161.SZ,0,10000.0,0
619,002162.SZ,0,10000.0,0
620,002163.SZ,0,10000.0,0
621,002164.SZ,0,10000.0,0
622,002165.SZ,0,10000.0,0
623,002166.SZ,0,10000.0,0
624,002167.SZ,0,10000.0,0
625,002168.SZ,0,10000.0,0
626,002169.SZ,0,10000.0,0
627,002170.SZ,0,10000.0,0
628,002171.SZ,0,10000.0,0
629,002172.SZ,0,10000.0,0
630,002173.SZ,0,10000.0,0
631,002174.SZ,0,10000.0,0
632,002175.SZ,0,3047.6190476190477,1
633,002176.SZ,0,6573.426573426573,1
634,002177.SZ,0,10000.0,0
635,002178.SZ,0,10000.0,0
636,002179.SZ,0,10000.0,0
637,002180.SZ,0,10000.0,0
638,002181.SZ,0,10000.0,0
639,002182.SZ,0,10000.0,0
640,002183.SZ,0,10000.0,0
641,002184.SZ,0,10000.0,0
642,002185.SZ,1,11659.192825112108,0
643,002186.SZ,0,10000.0,0
644,002187.SZ,0,10000.0,0
645,002188.SZ,0,10000.0,0
646,002189.SZ,0,10000.0,0
647,002190.SZ,0,10000.0,0
648,002191.SZ,0,9069.952305246423,1
649,002192.SZ,0,10000.0,0
650,002193.SZ,0,10000.0,0
651,002194.SZ,0,10000.0,0
652,002195.SZ,0,6370.8086785009855,1
653,002196.SZ,0,10000.0,0
654,002197.SZ,0,10000.0,0
655,002198.SZ,0,5388.446215139443,1
656,002199.SZ,0,10000.0,0
657,002200.SZ,0,10000.0,0
658,002201.SZ,2,12364.052347396359,0
659,002202.SZ,0,10000.0,0
660,002203.SZ,0,10000.0,0
661,002204.SZ,0,10000.0,0
662,002205.SZ,0,10000.0,0
663,002206.SZ,0,10000.0,0
664,002207.SZ,0,10000.0,0
665,002208.SZ,0,10000.0,0
666,002209.SZ,0,10000.0,0
667,002210.SZ,0,2021.9435736677117,1
668,002211.SZ,0,10000.0,0
669,002212.SZ,0,10000.0,0
670,002213.SZ,0,10000.0,0
671,002214.SZ,0,10000.0,0
672,002215.SZ,1,11308.17610062893,0
673,002216.SZ,0,10000.0,0
674,002217.SZ,0,10000.0,0
675,002218.SZ,0,10000.0,0
676,002219.SZ,0,10000.0,0
677,002220.SZ,0,10000.0,0
678,002221.SZ,0,10000.0,0
679,002222.SZ,0,10000.0,0
680,002223.SZ,0,10000.0,0
681,002224.SZ,0,10000.0,0
682,002225.SZ,0,10000.0,0
683,002226.SZ,0,10000.0,0
684,002227.SZ,0,10000.0,0
685,002228.SZ,0,10000.0,0
686,002229.SZ,0,10000.0,0
687,002230.SZ,1,11165.749656121045,0
688,002231.SZ,0,10000.0,0
689,002232.SZ,0,10000.0,0
690,002233.SZ,0,10000.0,0
691,002234.SZ,4,15053.687284579837,0
692,002235.SZ,1,10088.298717512202,1
693,002236.SZ,1,11015.467383994619,0
694,002237.SZ,0,10361.623616236162,1
695,002238.SZ,0,10000.0,0
696,002239.SZ,0,10000.0,0
697,002240.SZ,0,10000.0,0
698,002241.SZ,1,11259.842519685038,0
699,002242.SZ,0,10000.0,0
700,002243.SZ,1,9527.497587391741,1
701,002244.SZ,0,10000.0,0
702,002245.SZ,0,10000.0,0
703,002246.SZ,0,10000.0,0
704,002247.SZ,0,10000.0,0
705,002248.SZ,0,10000.0,0
706,002249.SZ,0,6880.570409982174,1
707,002250.SZ,0,10000.0,0
708,002251.SZ,0,10000.0,0
709,002252.SZ,0,8801.897983392646,1
710,002253.SZ,0,10000.0,0
711,002254.SZ,0,10000.0,0
712,002255.SZ,0,10000.0,0
713,002256.SZ,0,10000.0,0
714,002258.SZ,0,10000.0,0
715,002259.SZ,0,10000.0,0
716,002261.SZ,0,10000.0,0
717,002262.SZ,0,10000.0,0
718,002263.SZ,0,10000.0,0
719,002264.SZ,0,10000.0,0
720,002265.SZ,0,10000.0,0
721,002266.SZ,0,10000.0,0
722,002267.SZ,0,10000.0,0
723,002268.SZ,0,10000.0,0
724,002269.SZ,0,10000.0,0
725,002270.SZ,0,10000.0,0
726,002271.SZ,0,10000.0,0
727,002272.SZ,0,10000.0,0
728,002273.SZ,0,10000.0,0
729,002274.SZ,1,7098.916948574725,1
730,002275.SZ,0,10000.0,0
731,002276.SZ,0,10000.0,0
732,002277.SZ,0,10000.0,0
733,002278.SZ,0,10000.0,0
734,002279.SZ,0,10000.0,0
735,002280.SZ,0,10000.0,0
736,002281.SZ,0,10000.0,0
737,002282.SZ,0,10000.0,0
738,002283.SZ,0,10000.0,0
739,002284.SZ,0,10000.0,0
740,002285.SZ,0,10000.0,0
741,002286.SZ,0,10000.0,0
742,002287.SZ,0,10000.0,0
743,002288.SZ,0,10000.0,0
744,002289.SZ,0,10000.0,0
745,002290.SZ,0,10000.0,0
746,002291.SZ,0,10000.0,0
747,002292.SZ,0,10000.0,0
748,002293.SZ,0,10000.0,0
749,002294.SZ,0,10000.0,0
750,002295.SZ,0,10000.0,0
751,002296.SZ,0,10000.0,0
752,002297.SZ,0,10000.0,0
753,002298.SZ,0,10000.0,0
754,002299.SZ,2,12408.474527679826,0
755,002300.SZ,0,10000.0,0
756,002301.SZ,0,10000.0,0
757,002302.SZ,0,8325.958702064896,1
758,002303.SZ,0,10000.0,0
